Z_1,Z_2,Z_3,Z_4,Z_5,Z_6,Z_7,Z_8,Z_9,Z_10,Z_11,Z_12,Z_13,Z_14,Z_15,Z_16,Z_17,Z_18,Z_19,Z_20,Z_21,Z_22,Z_23,Z_24,Z_25,Z_26,Z_27,Z_28,Z_29,Z_30,Z_31,Z_32,Z_33,Z_34,Z_35,Z_36,Z_37,Z_38,Z_39,Z_40,Z_41,Z_42,Z_43,Z_44,Z_45,Z_46,Z_47,Z_48,Z_49,Z_50,LABEL
15.8770236922883,72.7895405364315,21.114353294251,81.2697375514338,4.75525243119437,20.504475429178,158.53985169274,114.94590793889,149.762772579711,69.0471409390045,183.189331942136,160.306914372659,24.3263045852744,195.289054615563,37.9854946343545,31.9908546717665,16.0282125345548,89.1802953325733,30.2048707388774,182.577714787556,37.7103814555495,33.1389297513908,41.2876852692998,6.36190007746619,34.075958824666,4.54075236616923,20.3552511145429,108.778910403837,34.1285940615968,0.423297712258719,65.143846567898,24.3693849581867,54.2311399343248,144.256903542393,20.5510631271316,76.5966643176845,21.2506299085689,30.1099424213249,144.63343412042,9.02291027528748,137.005529869853,129.43875224102,12.9061872204709,50.7214935295103,16.1234645801999,75.6586040431467,17.4580528459352,123.310291211854,56.0503781891622,49.0811599282094,0
5.88175220351697,208.8512154364,194.987569463797,412.769191026147,59.2664307816802,206.580002351981,407.779179638891,44.6868452278101,170.190527387331,187.188552906384,237.801730005364,123.935948326716,128.803338216054,165.336144463939,149.969929587153,133.597489933762,20.1161815663698,28.1544472406167,44.4313747417635,789.847132735712,233.24997913288,101.226814540782,152.816296220331,41.4823316287532,262.439531765885,51.361733830285,106.695864159099,89.7067892102675,12.5855711569059,28.7652643091632,233.26673635136,281.759285662154,144.760426289273,226.270817813113,42.1216413381942,173.693886247229,14.3265393332682,62.4877995853866,311.982821155621,7.90566627268421,46.00292690497,12.270294289518,10.7161169754799,2.10041602818191,179.758843570123,84.7162762746531,20.6696252205139,90.4653092894145,150.230211042155,67.3610358018481,1
48.9971334603865,87.916323282436,201.884425470174,1.41236121256854,27.8630539432123,53.885741553937,109.191925436996,29.6531542408213,104.80003530675,38.0918827948125,24.207985832091,0.382600473774708,2.03949607760353,6.18607661876933,45.6587506351464,23.1174804307081,92.192123632286,24.6715056498834,9.99858229313665,28.0723937288448,0.0500976048141378,26.4631907132867,183.705753578396,5.93007659770219,35.4856577095151,19.0083696167469,25.2212017349511,71.6405007652175,80.2636873060709,16.7501833621022,7.36372770085956,30.3987092014411,108.997074469054,39.8003196647618,54.9845178779297,29.8743556933405,51.9722642552328,64.5159294419051,33.4314951401144,8.40134869908826,59.8323355686192,19.2591110505092,13.7269016380882,21.2198250670394,0.74257099272555,25.2678503925472,61.8320193503161,51.4321814634712,4.2474974219984,131.597353665909,0
0.195609029000063,54.0865778683464,243.347427117538,12.3183937523058,9.02451778875588,42.7024898425892,149.629952205193,34.1216315600073,81.0502285246322,25.3614110586571,7.60711955760124,20.5715896675533,1.40631134275932,29.2180477689973,92.486714167913,6.72949726312498,319.572564468548,41.6542397933415,33.7836892962763,44.4606163210698,44.5628277534646,31.3827216103129,161.063817497535,139.08053093251,6.70687444987739,14.4575729501974,38.6242257026012,62.8988616171987,20.1415807441452,33.9242093962577,324.945108988152,10.679582150027,181.653612789354,15.8179862772866,16.7109002356335,1.45439671515852,162.704579117089,115.940415762714,34.604223116074,14.194347034792,29.5875099736516,20.3420562371821,32.881188053706,126.604853677067,3.16364706261488,20.8720992615681,57.7476874385664,178.865464670321,30.5724320460559,333.622895396956,1
61.8442896944627,47.5541146892706,31.6598918682807,0.708489857347136,47.1850181655872,111.246143942211,186.100780816696,40.763153068164,18.3582115065172,57.1532078785526,3.11076518720468,0.250692381654715,53.1152510056347,16.8249371124681,18.5811049090234,124.913087037715,27.190887640096,2.96245570627385,67.7445548255847,18.6834449178466,38.4931956587549,35.5579226327281,19.9673426387428,63.0008966875269,100.011935265464,14.5874894100532,10.5752851451396,18.5479751169805,198.547506865363,1.82016289403901,37.7493962504389,95.7750861980999,35.3500721206598,11.4771284735067,39.5333118904379,35.0651315690274,198.761588770092,5.98207683148084,57.2333073681065,97.5101469891488,39.5921159567355,14.9209821168679,35.0115002597934,124.508372013897,6.11719158068759,7.36366600749543,84.1421650846244,51.7055038220144,4.47049608192411,6.62013909367083,0
122.112058247729,341.880393340124,56.291922630599,169.705974197142,190.12406176075,220.111302444539,28.2755772348725,15.5506200274753,11.9623121195219,18.5498613803024,41.8806313367216,16.3166860636137,60.1969693898449,16.1075928143238,50.3251306978836,46.2817561172078,157.422345002947,7.80396510370141,68.0485625387248,5.14403557617925,51.5841992758618,75.2508172797858,97.9273386971633,167.073367825222,17.0663406005429,81.436721156669,38.0314794108268,35.6820463351503,250.720569510858,48.8616245377095,141.403210697314,79.2673755054584,11.0716459038434,73.7049976222707,179.135456104262,205.414521245439,115.226628994764,96.5907725136675,153.053351507493,214.644961678139,37.3512501476179,15.320207746228,0.719905585221086,66.2584776679918,112.949463218743,6.68967528707213,105.441663943364,44.1050077999564,10.0486326697444,50.4278871860013,1
132.542140953989,114.761369496458,48.1058162992441,54.8934686420329,4.19785168618517,147.05866176457,9.52024491390724,103.257744174612,90.7828321031279,7.59062248196604,92.6187832749505,106.1789726167,4.54372485482277,0.521455724783203,27.4591861069791,50.9049927982553,63.6947153040815,30.7557926092824,28.7827718017911,2.69991804363084,32.2798213007436,69.8397955679813,67.7316176543894,60.7927956051541,16.2720177881331,15.9934962020511,72.555760553676,126.386245505132,54.3610942684872,80.7199362011714,33.2395783103199,52.8574175560664,67.9643983871372,14.2707520341499,10.5368094105176,53.3569433552135,0.12580629399375,96.9127162031788,8.46960757769241,40.543839978494,13.5649140351074,49.9274010027878,157.333129754446,98.8334286822183,24.8536920928364,58.86882666529,84.8547041171798,24.4202266860992,17.2918004001877,52.7471706142957,0
130.601313181916,158.134082159853,188.251555412236,109.953575321604,8.70097449712374,275.94842021424,77.279785448481,94.7899735866437,135.751815081046,22.1425213691534,283.542236570572,154.555457244575,28.6504458964391,39.932153954485,3.98408744445322,384.996991454919,45.9303482921771,131.137866928801,107.567752599036,88.9622235469608,25.5476767744844,252.803601317778,20.0274176360543,41.1199947961562,1.82010359144762,10.8188959057952,89.2039441150277,137.940251052371,37.8575492744302,229.174025144574,70.3315272187739,91.0118989165387,190.197608643109,102.424571711051,8.96540357932264,64.0586385784423,122.986277497125,438.711233622704,51.8657965434482,60.0459040419462,13.7093591608964,15.4208615373572,63.2965933620943,39.2501039959214,195.732959222262,64.1660496063002,22.5085352765829,23.776048516292,47.832314481461,67.9548088770277,1
0.219215316108022,39.4747293576922,33.6864320918225,22.5221147837297,41.4749877058835,66.4667542970627,91.4618242386221,11.6282696295951,52.5542569879617,29.3313979345817,7.31626244731816,23.3168418269845,24.9556177994597,149.840976749663,31.0722505866964,9.90046560001417,19.0510151460892,0.212322849566048,72.9080641764112,124.566994687884,25.5736585598362,11.871359199118,47.2069567007216,31.9944279197492,0.399041198456999,32.7431449444548,4.12252945634592,58.6156448460955,167.507059079864,46.8067304445501,117.132565108647,44.6546694026662,19.4668295741061,19.1649509865187,12.9166160499418,29.7998325919694,30.4898487139529,162.935116583192,21.7715837083647,18.4851281790944,1.6781740520532,69.3182003202738,140.957237501125,12.719194734525,15.117175039325,35.9453330657967,3.31606409056462,23.3042428645229,49.4086892130775,78.6398521653166,0
4.99385537928732,240.560390664139,30.4764644382577,8.1265259562998,43.6558840265992,15.8917024157698,335.434337584462,27.0680762277686,72.4354264020489,55.9813107511161,15.2909534182276,20.8180504690189,50.1464393387996,74.5278846187872,158.035285783183,38.0766880826055,109.916888118185,279.276323662764,62.0070018703538,107.046712442071,46.1152220980224,3.95359748820212,72.1234033856406,153.490675886023,177.226240861538,2.67332518600715,35.7813998212566,44.7496925299627,209.516831929588,180.466778280972,81.8451208343421,133.432694254899,5.53753665779571,23.6905761189116,96.9457187403944,51.5348486441795,75.7969486301264,272.182436933676,34.5928105325897,35.349909805881,49.0881897619784,365.316204696438,230.465473734626,12.8589842789201,70.3458213743176,63.0364847951487,62.9799771847485,69.9269873438492,8.06657874514477,5.96127460230029,1
166.420063116557,56.4119482805343,12.7382347726763,24.7107051562507,34.4795988777787,46.2231260780743,82.6494266077254,91.424902809754,44.6620913361867,14.9492087965811,32.3189774745886,91.1049807797959,14.8987686075674,40.362652062315,30.3619824880091,10.6689305991371,53.9344384159843,154.797033687768,68.1874478763007,140.248064869335,45.1186257398966,84.6509090633064,13.7367141374774,21.2092769854368,23.6354012147929,66.8808587429747,70.243780634584,115.180978462174,85.1147478846558,249.474014170311,36.2066042110163,66.844203645431,14.6864948579182,7.85624009750225,57.196722836873,15.0005182671138,18.0418770108683,76.8283543755497,10.5289587236833,118.935866714665,61.3172934729158,6.06221331879425,50.7687915682683,65.8159904004565,102.751461876156,19.9778704907824,52.4658358558616,5.05767644329267,2.66875858159172,10.1463175072503,0
300.180013149639,109.876514718479,68.4558447085365,65.7430012739261,73.5759921900842,17.0191639455671,52.9510170351347,319.315937293024,79.3746710992908,10.0815943856747,59.5588346349798,132.870554113545,59.9648840521639,307.775977614031,100.050282135373,162.503448247484,9.68345928959625,206.454833787848,151.391803750255,304.7759663699,124.229634353267,23.245309414539,15.8148177787863,57.2962973173104,29.776893384414,70.8147920027315,25.4038563774988,305.82926187257,272.952617077338,191.741307509386,64.0823784862914,14.315166365286,287.074469932619,62.9437574284265,43.4763698874378,193.722414412935,39.5121738446315,75.9699786237234,79.9080277511141,125.446339548397,279.872569307936,102.933444343917,5.81040849178743,187.780106865108,229.515637488216,18.7155793035981,59.248846640923,50.5829921839148,25.256245889854,17.8996476612585,1
74.2769137566373,83.0896992234414,37.6237596838982,15.2249686783703,4.80163013947335,92.2091538270643,72.4512944702135,30.9556740577458,18.3498924759622,44.1344943537149,74.3649360196437,78.6041084070476,3.12611388504442,11.897650437417,29.0842309206885,21.6805751882758,432.653589592656,134.084509834883,4.90378026584133,25.8401820282185,50.8240786938951,34.5909848130134,11.1326456608424,25.2865450524464,23.7426742213415,38.5279353357946,45.8541053313013,22.2351805177685,33.51807602689,5.22632654510625,11.7999281247059,71.8336503273135,51.0205956123912,75.1872224146157,61.7578753016497,48.1339452518816,73.7749146781866,11.6828220094968,48.1461137162703,86.1108788632875,21.3983476625697,6.35310653673328,92.7519701417764,70.4489568274401,111.889856149915,104.770850678811,10.1166148632976,14.4328093686047,46.8591409129227,64.8305366895026,0
51.5366699574642,72.145481814098,61.8813683907428,20.9581525978616,105.427005007936,194.640314289932,123.935170840125,29.0327257263974,68.0833442895517,114.301603596241,117.70681703024,102.102736003789,34.1764246149702,114.919353226139,155.858211643783,13.705139498637,983.934044078385,78.417590427177,9.12235810497283,40.6305860341702,215.057431542592,48.8163043927603,36.611647214832,55.3613397217794,30.7997769638183,54.6193717235871,101.614200170041,78.2474798561559,259.445237391008,59.3359473647843,61.7091209830802,117.002969200556,33.6667041851464,83.8163464322365,243.293639748288,115.770543320636,37.453306667679,12.81951560661,47.7673451047898,172.871810636946,26.2892392715453,5.5566498265122,192.478938185187,28.1890874709268,292.943782844826,28.7141147109249,4.71003312722532,21.142205103417,157.611081787091,80.8272681678542,1
3.73037642308563,48.1256483039428,17.5078757223432,30.8074710639635,13.1397964578283,28.375867324894,61.4376377722294,40.4167389165618,15.5926543781865,51.4609080476379,44.3619081558024,22.0368393782758,124.041358902978,31.1881731576132,121.54764051497,87.7732745243214,5.33535077431955,54.8697161968746,42.1196134853568,69.0721464831319,31.1910964672106,33.431170051673,28.3402530891155,201.880821570466,5.00234106078812,27.7707501197911,41.9650641265287,233.480025993404,2.17256099952177,15.2652758801938,10.6954023889923,2.2911447768369,54.3911199031995,51.0218827066735,59.0768197205238,83.2048037744984,1.02750603513835,6.13362219741247,15.3136452900855,27.7250639031439,20.0612087953554,70.460477082717,44.3283256598377,50.7442656970024,45.8889834457675,57.4776732999643,104.814269119406,25.1028936028344,7.80622144053194,21.0056667205589,0
12.4095077424155,43.8981180685315,51.6574630698698,47.8798356805091,14.9646338446359,12.5149341269578,96.4754463806255,169.208032055801,118.811896976627,202.472257278385,55.8262407185564,71.4859901812525,277.398799555541,51.1436947942868,290.242693920145,78.0338773021628,93.0111205315206,95.2966799052788,38.57104484353,60.7842597438557,83.9383840175405,13.0196156884776,40.9731916909718,105.417863467416,22.3454575969927,131.586415589805,27.6066445620916,240.585959654558,13.0932766785383,29.9649748330685,22.5399253567628,30.0971762547795,86.9273687415533,133.744443520528,215.719169335264,155.431214441871,64.1514311385906,12.8638957013717,218.519627144334,121.680138085858,13.2973048019176,208.499474044303,17.9755277902443,129.152287815232,111.317039399015,26.0765925073356,81.6683364749102,27.3724275107622,170.381188649442,12.8262661877455,1
7.72427882704584,81.0122779814876,162.253151516196,10.7532101117216,24.9084515603119,9.06006405566424,35.238401114572,322.1368132612,54.3845035104801,38.1764720189349,3.86953201243087,74.8068486341368,8.85078255470324,18.9629894750939,18.2990961853065,40.4603432945781,10.6348571472962,44.5212399874842,63.1840769900089,50.0718783196457,124.69953508878,182.088979130952,40.3633841008451,40.1825883043763,73.1049035406107,24.3463680322424,20.1666886757659,20.1103689683513,26.3610233614751,188.941066361342,143.909249489281,101.193019928171,61.8789479576505,0.0501412000305641,28.7727013573174,13.6511050702546,20.7173665477285,29.0921746235074,2.36998633694964,103.712452201257,22.4115607706086,69.8334753103843,20.9875269649109,62.5233153342134,43.4624922621499,23.6332119813601,38.6294640932479,38.3824629245998,96.0013588442389,5.97111694150168,0
68.2384993264277,121.216539469909,434.771342971825,92.0627686345943,195.17247947348,30.4771275063971,108.72141836617,531.127039725537,0.6256601276687,96.3276104145782,22.1746579395365,40.784612748446,18.3374629350855,6.01883291756915,22.1207744262885,92.2490348259027,91.3931893909375,93.532848907241,206.711451408569,68.9362653805216,463.586589572922,268.234014117998,30.6519702350472,1.82597534724824,123.085691274446,63.1922304921365,168.206934973099,78.957800527227,95.1113558726663,273.282247021178,125.649992507113,104.532243011148,131.370694333488,6.83067267292267,19.7184801113609,127.114121432161,67.7546106133704,11.019524552405,16.398237113122,91.5285263027863,15.5261372002539,47.7764330259114,65.6654475830286,6.89699116775035,93.5160305399177,52.1352442832396,1.5898874798719,41.1703472556088,117.421952688622,11.4779459686737,1
5.55936674616594,166.069244353924,10.612451319091,14.9679059673816,150.409281610873,27.3572261665579,82.165024863194,51.2197114773369,52.9893601639496,163.554361518596,28.7005397785454,34.5054915296346,9.92749250860498,3.01956453364897,161.407885345574,58.3104729077012,141.353336905611,129.282002467472,17.1710739813856,40.9527675724491,4.84861143742251,63.0146739855014,7.08773819595993,26.3824077420479,52.7541289019231,91.830897844221,54.4658917010335,32.2970771286562,9.5672832126275,27.4541141071442,8.46450174504032,86.2311894605117,27.141793353329,34.1735632862567,16.4521898428495,6.21736629820108,46.1822835367801,122.381121581909,4.29056427833154,42.3289469665898,7.59659309323954,36.3413647730575,9.58810909437267,7.79737823919346,96.5904057949184,12.4107068869416,440.472817505871,23.0032339860011,211.530301963441,9.22048039376779,0
